doc_id,entity_text,entity_type
16538201,stenosis,DISEASE
16538201,iliac occlusions,DISEASE
16538201,femoral stenosis,DISEASE
16538201,iliac stenosis,DISEASE
16538201,sfa stenosis,DISEASE
17054994,multinodular thyroid disease,DISEASE
17054994,multinodular goiter,DISEASE
17054994,malignancy,DISEASE
17054994,thyroid cancer,DISEASE
26999038,deaths,DISEASE
26999038,fentanyl,CHEMICAL
26999038,heroin,CHEMICAL
26999038,fatalities,DISEASE
26999038,chest wall rigidity,DISEASE
26999038,norfentanyl,CHEMICAL
26999038,alfentanyl,CHEMICAL
26999038,death,DISEASE
26999038,acute chest rigidity,DISEASE
26999038,respiratory arrest,DISEASE
26999038,drug abuse,DISEASE
23598835,pain,DISEASE
23598835,vertebroplasty,CHEMICAL
17890090,breast cancer,DISEASE
17890090,mbc,DISEASE
17890090,bone lesions,DISEASE
22813804,obesity,DISEASE
22813804,trauma,DISEASE
22813804,fractures,DISEASE
22813804,pelvic injuries,DISEASE
26923375,cirrhosis,DISEASE
26923375,esophageal varix,DISEASE
26923375,esophageal varices,DISEASE
26923375,hepatic cirrhosis,DISEASE
26923375,hepatic and splenic arterial resistive,DISEASE
26923375,hepatic artery resistive,DISEASE
20304513,fluorodeoxyglucose,CHEMICAL
20304513,fdg,CHEMICAL
20304513,tumor hypoxia,DISEASE
20304513,hypoxia,DISEASE
20304513,tumor,DISEASE
20304513,sccvii tumors,DISEASE
21689015,autism spectrum disorder,DISEASE
21689015,asd,DISEASE
21689015,asd.settings/ a,CHEMICAL
21689015,autism,DISEASE
10811329,upper gastrointestinal small bowel follow-through (ugi-sbft),DISEASE
10811329,inflammation,DISEASE
10811329,inflammatory bowel disease,DISEASE
10811329,ibd,DISEASE
10811329,crohn's disease,DISEASE
10811329,ulcerative colitis,DISEASE
10811329,colitis,DISEASE
10834864,avascular necrosis,DISEASE
10834864,avn,DISEASE
10834864,systemic lupus erythematosus,DISEASE
10834864,antiphospholipid antibody status (igm and igg anticardiolipin antibodies and,DISEASE
10834864,lupus,DISEASE
10834864,organ disease,DISEASE
10834864,antiphospholipid,DISEASE
27909738,± 6.0),CHEMICAL
27909738,± 4.5),CHEMICAL
27909738,± 5.7),CHEMICAL
27909738,"± 2.8), 0.5",CHEMICAL
27909738,± 2.2),CHEMICAL
27909738,± 1.8),CHEMICAL
27909738,± 2.3),CHEMICAL
27909738,± 5.0),CHEMICAL
26063028,variceal hemorrhage,DISEASE
26063028,hypertension,DISEASE
26063028,thrombosis,DISEASE
26063028,p=0.631,DISEASE
25034219,non-obese,DISEASE
25521278,eating behaviors,DISEASE
25521278,weight gain,DISEASE
25521278,obesity,DISEASE
27908583,lower limb fractures,DISEASE
27908583,chronic spinal cord injuries,DISEASE
27908583,fractures,DISEASE
27908583,pain,DISEASE
23422012,vancomycin,CHEMICAL
23422012,infections,DISEASE
11500608,lansoprazole,CHEMICAL
11500608,heartburn,DISEASE
8111516,influenza-like illness,DISEASE
8111516,ili,DISEASE
8111516,140,CHEMICAL
8111516,fever,DISEASE
8111516,cough,DISEASE
8111516,sore throat,DISEASE
8111516,myalgia,DISEASE
8111516,"1,672,542",CHEMICAL
8111516,pneumonia,DISEASE
25604390,dickkopf-3,CHEMICAL
25604390,tumor,DISEASE
25604390,cancer,DISEASE
25604390,gastric cancer,DISEASE
25604390,t stage,DISEASE
25604390,agc,CHEMICAL
25985014,atrial fibrillation,DISEASE
25985014,nsr,DISEASE
14627582,barium enemas,CHEMICAL
14627582,polyp,DISEASE
14627582,carcinoma,DISEASE
14627582,adenocarcinomas,DISEASE
18570208,macrosomia,DISEASE
23448747,cancer,DISEASE
23448747,cancer type,DISEASE
23448747,pain,DISEASE
23448747,weight loss,DISEASE
23448747,memory recall,DISEASE
23448747,cancer type or stage,DISEASE
20156655,undescended testis,DISEASE
20156655,palpable,DISEASE
16147837,abruptio,DISEASE
16147837,macrosomia,DISEASE
16147837,death,DISEASE
16147837,hemorrhage,DISEASE
24495711,hiv infections,DISEASE
20101129,fracture,DISEASE
20101129,infection,DISEASE
20101129,osteonecrosis,DISEASE
20101129,nonunion,DISEASE
20101129,malunion,DISEASE
20101129,death,DISEASE
17593459,small bowel disorders,DISEASE
17593459,chronic gastrointestinal bleeding,DISEASE
17593459,diarrhea,DISEASE
17593459,polyposis,DISEASE
17593459,occult or obscure gastrointestinal bleeding,DISEASE
17593459,bleeding,DISEASE
17593459,multiple angiodysplasias,DISEASE
17593459,arterial-venous malformation,DISEASE
17593459,duodenal adenocarcinoma,DISEASE
17593459,jejunal tuberculosis,DISEASE
17593459,erosions,DISEASE
17593459,ulcer,DISEASE
17593459,lymphomas,DISEASE
17593459,plasmocytoma,DISEASE
17593459,gardner's syndrome,DISEASE
17593459,peutz-jeghers' syndrome,DISEASE
17593459,familial adenomatous polyposis,DISEASE
17593459,"behçet's disease, jejunal submucosal lesion",DISEASE
17593459,lymphangiectasia,DISEASE
17593459,blastomycosis,DISEASE
17593459,unspecific chronic jejunitis,DISEASE
17593459,dbe,CHEMICAL
17593459,crohn's disease and lymphoma of the small bowel,DISEASE
17593459,sore throat,DISEASE
24577079,wm deficit,DISEASE
9582182,obsessive-compulsive,DISEASE
9582182,tumor,DISEASE
9582182,tumors,DISEASE
9582182,dementia,DISEASE
9582182,anxiety,DISEASE
9582182,chronic illness problem inventory,DISEASE
9582182,depression,DISEASE
9582182,complaints of memory problems,DISEASE
17715311,anomaly,DISEASE
17715311,fetal anomaly,DISEASE
17715311,pyelectasis,DISEASE
19430778,pain,DISEASE
19430778,discography,CHEMICAL
19430778,discogenic,DISEASE
19430778,low back pain,DISEASE
12848629,tuberculosis,DISEASE
12848629,acquired immunodeficiency syndrome,DISEASE
12848629,extra-pulmonary tuberculosis,DISEASE
12848629,intestinal tuberculosis,DISEASE
12848629,tuberculous enterocolitis,DISEASE
12848629,granuloma,DISEASE
12848629,intestinal obstruction,DISEASE
12848629,perianal fistula,DISEASE
10732884,myocardial infarction,DISEASE
10732884,coronary artery disease,DISEASE
23568387,knee arthroplasty,DISEASE
23568387,tka,DISEASE
25675614,diabetes mellitus,DISEASE
25675614,periodontitis,DISEASE
25675614,glucose,CHEMICAL
26784147,gout,DISEASE
26784147,urate,CHEMICAL
26784147,ult,CHEMICAL
26784147,allopurinol,CHEMICAL
20850631,megarectum,DISEASE
20850631,constipation,DISEASE
20850631,6.8 ±,CHEMICAL
22849512,nsc,CHEMICAL
22849512,dutch,DISEASE
17403428,abortion,DISEASE
17403428,infertility,DISEASE
17403428,preeclampsia,DISEASE
17403428,pregnancy loss,DISEASE
21252642,cancer,DISEASE
25503376,apnea,DISEASE
25503376,osa,DISEASE
25503376,cardiovascular disease,DISEASE
25503376,uppp,CHEMICAL
25503376,hypertriglyceridemia,DISEASE
25503376,hypercholesterolemia,DISEASE
25503376,hyperlipidemia,DISEASE
12172698,anxiety,DISEASE
12172698,depression,DISEASE
12172698,alcohol,CHEMICAL
12172698,cortisol,CHEMICAL
12172698,alcohol craving,CHEMICAL
19351635,stroke,DISEASE
19351635,non-stroke,DISEASE
19351635,atrial fibrillation,DISEASE
19351635,lacunar stroke,DISEASE
19351635,weight reduction,DISEASE
17606778,pain,DISEASE
17606778,vitamin c,CHEMICAL
17606778,ascorbic acid,CHEMICAL
17606778,fractures,DISEASE
17606778,fracture,DISEASE
17606778,ninety-nine,CHEMICAL
17606778,200-mg,CHEMICAL
17606778,500-mg,CHEMICAL
24318956,digoxin,CHEMICAL
24318956,heart failure,DISEASE
24318956,cardiac arrhythmias,DISEASE
24318956,prostate cancer,DISEASE
26044262,green,CHEMICAL
20011163,diabetes,DISEASE
20011163,obese,DISEASE
20011163,type 2 diabetes,DISEASE
16735905,obstructive sleep apnea,DISEASE
16735905,osa,DISEASE
16735905,sleep disorders,DISEASE
16735905,h2o,CHEMICAL
16735905,apnea-hypopnea,DISEASE
18670651,pancreatitis,DISEASE
18670651,ercp-induced pancreatits,DISEASE
18670651,tumor necrosis,DISEASE
18670651,post-ercp pancreatitis,DISEASE
18670651,acute pancreatitis,DISEASE
11034241,cancer,DISEASE
11034241,breast cancer,DISEASE
11034241,tumor,DISEASE
11034241,t2 cancers,DISEASE
11034241,cancers,DISEASE
24013712,cancers,DISEASE
24013712,esophageal cancer,DISEASE
24013712,esophageal squamous cell carcinoma,DISEASE
24013712,escc,DISEASE
23240452,lithogenesis,DISEASE
21420186,cardiovascular diseases,DISEASE
21420186,dimethylarginine,CHEMICAL
21420186,adma,CHEMICAL
21420186,nitric oxide,CHEMICAL
21420186,adverse cardiovascular events and,DISEASE
21420186,cardiac death,DISEASE
22302761,lidocaine,CHEMICAL
22302761,monoethylglycinexylidide,CHEMICAL
22302761,megx,CHEMICAL
21979183,desmoids,DISEASE
21979183,abdominal desmoids,DISEASE
21979183,familial adenomatous polyposis,DISEASE
21979183,ipaa,CHEMICAL
21979183,intra-abdominal desmoid tumor,DISEASE
21979183,stoma,DISEASE
21979183,bleeding,DISEASE
21979183,fistula,DISEASE
21979183,bowel obstruction,DISEASE
21979183,pain,DISEASE
21979183,death,DISEASE
21979183,tumors,DISEASE
21979183,desmoid tumor,DISEASE
12607120,cancer,DISEASE
12607120,continence,DISEASE
12607120,anastomotic leakage,DISEASE
24516646,allergic,DISEASE
28247485,albumin/creatinine,CHEMICAL
28247485,acr,CHEMICAL
28247485,preeclampsia,DISEASE
21593045,pco,DISEASE
21593045,polycystic ovary syndrome,DISEASE
21593045,pcos,DISEASE
21593045,gonadotrophins,CHEMICAL
21593045,metformin,CHEMICAL
21593045,ovarian hyperstimulation,DISEASE
21593045,ohss,DISEASE
21593045,hyperandrogenism,DISEASE
26471488,breast cancer,DISEASE
26471488,tumor,DISEASE
26471488,ductal carcinoma,DISEASE
26471488,breasts,DISEASE
16647887,hypothyroidism,DISEASE
22668712,temporomandibular joints,DISEASE
18439500,myomas,DISEASE
18439500,myoma,DISEASE
18439500,blood loss,DISEASE
18439500,leiomyosarcoma,DISEASE
18439500,diaphragmatic parasitic myoma,DISEASE
18439500,dilutional coagulopathy,DISEASE
23347337,cancer,DISEASE
23347337,colorectal cancers,DISEASE
23347337,colorectal and node-positive breast cancers,DISEASE
23347337,breast and colon cancers,DISEASE
23347337,breast and colorectal cancer,DISEASE
23347337,breast cancer,DISEASE
23347337,febrile neutropenia,DISEASE
23347337,xelox,CHEMICAL
23347337,diarrhoea,DISEASE
23347337,vomiting,DISEASE
23347337,toxic death,DISEASE
22970993,bile duct injuries,DISEASE
22970993,gallstone,DISEASE
22970993,inflammation,DISEASE
22970993,infection,DISEASE
22970993,herniation,DISEASE
22970993,biliary injuries,DISEASE
16498158,atropine,CHEMICAL
16498158,ketamine,CHEMICAL
16498158,hypersalivation,DISEASE
16498158,rash,DISEASE
16498158,vomiting,DISEASE
24622801,press-fit implant,DISEASE
24622801,coating,CHEMICAL
24622801,dac,CHEMICAL
24622801,novagenit srl,DISEASE
24622801,press-fit,CHEMICAL
22491528,colorectal cancer,DISEASE
22491528,colorectal audit,DISEASE
22491528,colon carcinoma,DISEASE
22491528,rectum carcinoma,DISEASE
11247896,familial adenomatous polyposis,DISEASE
11247896,fap,DISEASE
11247896,adenomatous polyposis,DISEASE
11247896,polyposis,DISEASE
11247896,extracolonic,DISEASE
11247896,colorectal cancer,DISEASE
11247896,bleeding,DISEASE
11247896,abdominal pain,DISEASE
11247896,diarrhoea,DISEASE
11247896,desmoids,DISEASE
11247896,duodenal adenomas,DISEASE
18568239,prostate,DISEASE
18568239,sodium,CHEMICAL
18568239,tur syndrome,DISEASE
22075911,air,CHEMICAL
10401824,hiatal herniation,DISEASE
10401824,achalasia,DISEASE
10401824,paraesophageal hernia,DISEASE
10401824,bleeding,DISEASE
10401824,perforation,DISEASE
10401824,small bowel enterotomy,DISEASE
10401824,pneumothorax,DISEASE
21880023,depression,DISEASE
21726930,endometrial polyp,DISEASE
21726930,abnormal uterine bleeding,DISEASE
21726930,endometrial polyps,DISEASE
21726930,steroid,CHEMICAL
21726930,estrogen,CHEMICAL
21726930,progesterone,CHEMICAL
21726930,tgf-β1,DISEASE
22768311,hypertension,DISEASE
22768311,hcmv infection,DISEASE
22768311,diabetes,DISEASE
22768311,hypercholesterolemia,DISEASE
25636371,hbeag-negative chronic hepatitis b,DISEASE
25636371,chb,DISEASE
25636371,nucleos(t)ide,CHEMICAL
25636371,hbsag,CHEMICAL
25636371,hbeag-negative chb,DISEASE
25636371,140,CHEMICAL
25636371,hbsag-negative chb,DISEASE
25636371,cirrhosis,DISEASE
25636371,adefovir,CHEMICAL
25636371,lamivudine,CHEMICAL
25636371,tenofovir,CHEMICAL
25636371,± 4.5,CHEMICAL
15050326,breast cancer,DISEASE
15050326,hodgkin's disease,DISEASE
23412195,displaced midshaft clavicular fractures,DISEASE
23412195,nonunion,DISEASE
23412195,malunion,DISEASE
23412195,insufficiency,DISEASE
16968183,bleeding,DISEASE
16968183,visceral injury,DISEASE
16968183,postoperative nausea or pain,DISEASE
23359100,heterotopic ossification,DISEASE
23359100,heterotopic ossifications,DISEASE
23359100,gastrointestinal complaints,DISEASE
23359100,etoricoxib,CHEMICAL
23359100,osteoarthritis,DISEASE
15943725,pancreatitis,DISEASE
25735444,rectal cancer,DISEASE
25735444,postoperative urinary fistula,DISEASE
9722752,stress urinary incontinence,DISEASE
9722752,z'-stitch,DISEASE
9722752,stress incontinence,DISEASE
9722752,bacterial infection,DISEASE
9722752,granuloma,DISEASE
9722752,pain,DISEASE
9722752,urinary retention,DISEASE
23870157,death,DISEASE
23870157,acute renal failure,DISEASE
23870157,stroke,DISEASE
23870157,infection,DISEASE
23870157,bleeding,DISEASE
23870157,311,CHEMICAL
22303473,dementia,DISEASE
22303473,depression,DISEASE
22303473,anxiety,DISEASE
22303473,depressive symptoms,DISEASE
22303473,depressive,DISEASE
22303473,anxiety disorder,DISEASE
24995509,amd,DISEASE
24995509,dry type amd,DISEASE
24995509,± 5.77 vs. 62.80,CHEMICAL
24995509,nucleotide,CHEMICAL
24270957,oxygen,CHEMICAL
24270957,ischemia,DISEASE
23848044,oxybutynin,CHEMICAL
23848044,cardiac arrhythmia,DISEASE
9920954,infarction,DISEASE
9920954,acute myocardial infarction,DISEASE
9920954,aspirin,CHEMICAL
9920954,beta-blockers,CHEMICAL
21276532,blood transfusions,DISEASE
21276532,anemia,DISEASE
21276532,myocardial infarction,DISEASE
21276532,stroke,DISEASE
21276532,renal insufficiency,DISEASE
21276532,death,DISEASE
21276532,cardiovascular disease,DISEASE
23379759,cholesteatoma,DISEASE
25891436,bilirubin,CHEMICAL
25891436,coronary artery disease,DISEASE
25891436,heart failure,DISEASE
25891436,atrial fibrillation,DISEASE
25891436,heart diseases,DISEASE
25891436,cardiogenic cerebral embolism,DISEASE
25891436,cardioembolic stroke,DISEASE
25891436,stroke,DISEASE
25891436,ischaemic stroke,DISEASE
24450673,liver hemangioma,DISEASE
24450673,adrenal adenoma,DISEASE
24450673,parapelvic renal cysts,DISEASE
17914515,bleeding,DISEASE
17914515,hematoma,DISEASE
17914515,perforation,DISEASE
24739448,epilepsy,DISEASE
24739448,psychiatric,DISEASE
24739448,9289,CHEMICAL
24739448,comorbid psychiatric disorder,DISEASE
24739448,psychiatric disorder,DISEASE
19444061,opll,DISEASE
19444061,affects neurologic outcomes,DISEASE
19444061,cord injury,DISEASE
19444061,stenosis,DISEASE
19444061,fractures,DISEASE
19444061,dislocations,DISEASE
19444061,various neurologic conditions,DISEASE
19444061,asia] impairment scale a,DISEASE
19444061,canal stenosis,DISEASE
19444061,asia,DISEASE
25669733,reflux,DISEASE
25669733,primary vesicoureteral reflux,DISEASE
25669733,vur,DISEASE
20577124,hyperleptinemia,DISEASE
20577124,cardiovascular diseases,DISEASE
20577124,obesity,DISEASE
20577124,nicotinamide adenine,CHEMICAL
20577124,obese,DISEASE
20577124,wortmannin,CHEMICAL
11053064,fibromyalgia,DISEASE
11053064,sjögren's syndrome,DISEASE
11053064,pss,DISEASE
11053064,fatigue,DISEASE
11053064,lupus,DISEASE
11053064,sss,DISEASE
11053064,pain,DISEASE
9745063,colorectal cancer,DISEASE
9745063,cancer,DISEASE
11138995,alexithymia,DISEASE
11138995,anxiety,DISEASE
11138995,depression,DISEASE
11138995,mental disorder,DISEASE
11138995,a mental disorder,DISEASE
11138995,alexithymic traits,DISEASE
15475728,alcohol,CHEMICAL
15475728,acute myocardial infarction,DISEASE
15475728,nonfatal,CHEMICAL
12121321,seizure,DISEASE
12121321,glutamate,CHEMICAL
12121321,adenosine,CHEMICAL
12121321,gamma-aminobutyric acid,CHEMICAL
12121321,gaba,CHEMICAL
12121321,epileptic,DISEASE
12121321,n-methyl-d-aspartate,CHEMICAL
12121321,nmda,CHEMICAL
17342562,cbd,CHEMICAL
17342562,gallbladder stones,DISEASE
17342562,bds,CHEMICAL
17342562,bile duct stones,DISEASE
17342562,choledocholithiasis,DISEASE
17342562,cbd stones,DISEASE
17342562,periampullary diverticulum,DISEASE
17342562,angulation,DISEASE
17342562,bile duct angulation,DISEASE
17342562,peripampullary diverticulum,DISEASE
28011794,sib,DISEASE
28011794,peep,CHEMICAL
24098953,vlbw,DISEASE
24098953,death,DISEASE
24098953,intraventricular hemorrhage,DISEASE
24098953,enterocolitis,DISEASE
24098953,leukomalacia,DISEASE
24098953,bronchopulmonary dysplasia,DISEASE
24098953,snap ii,CHEMICAL
24098953,aetiologies,DISEASE
24827404,obese,DISEASE
24827404,weight loss,DISEASE
28407529,colorectal liver metastases,DISEASE
28407529,toxicity,DISEASE
28407529,unresectable,CHEMICAL
28407529,extrahepatic disease,DISEASE
28407529,tumour,DISEASE
27928673,multiparity,DISEASE
27928673,bleeding,DISEASE
22011946,eating behavior,DISEASE
22011946,weight loss,DISEASE
23517744,ischemia,DISEASE
23517744,tumor necrosis,DISEASE
20842006,acupuncture,DISEASE
20842006,myofascial pain,DISEASE
20842006,cervical myofascial syndrome,DISEASE
20842006,pain,DISEASE
9140335,fluoridated,CHEMICAL
9140335,teeth with decay,DISEASE
12142826,fractures,DISEASE
12142826,intramedullary nailing,DISEASE
12142826,trauma,DISEASE
12142826,ao/ota type 31-a1,DISEASE
12142826,blood loss,DISEASE
12142826,fracture,DISEASE
12142826,pain,DISEASE
22382608,tremor,DISEASE
22382608,parkinson's disease,DISEASE
22382608,parkinsonism,DISEASE
22382608,ioflupane,CHEMICAL
22382608,nortropane,CHEMICAL
22382608,hemi-body,CHEMICAL
17329379,deaths,DISEASE
17329379,do-not-resuscitate,CHEMICAL
17329379,death,DISEASE
27288618,heparin,CHEMICAL
27288618,pneumonia,DISEASE
27288618,sodium heparin,CHEMICAL
27288618,sodium chloride,CHEMICAL
27288618,vap,DISEASE
27288618,vac,CHEMICAL
27288618,actrn12612000038897,CHEMICAL
21873082,h-indices<10,DISEASE
25810292,mitral regurgitation,DISEASE
25810292,deaths,DISEASE
25810292,rupture,DISEASE
21739621,knee pain,DISEASE
21739621,pain,DISEASE
21739621,knee osteoarthritis,DISEASE
20073599,liquid-based,CHEMICAL
20073599,high-grade urothelial carcinoma/carcinoma,DISEASE
20073599,situ/dysplasia,CHEMICAL
20073599,squamous cell carcinoma,DISEASE
20073599,adenocarcinoma,DISEASE
20073599,surepath,CHEMICAL
21845457,trauma,DISEASE
21845457,death,DISEASE
21845457,deaths,DISEASE
16216859,restenosis,DISEASE
16216859,hyperaemia,DISEASE
16216859,stenosis,DISEASE
16216859,smoking,CHEMICAL
19103915,infections,DISEASE
19103915,hsk,DISEASE
19103915,msm,DISEASE
22521460,eclampsia,DISEASE
22521460,death,DISEASE
17062234,atherosclerotic,DISEASE
17062234,injury to the vessel,DISEASE
17062234,aortic calcifications,DISEASE
17062234,deaths,DISEASE
17062234,strokes,DISEASE
17062234,balloon rupture,DISEASE
17062234,death,DISEASE
17062234,stroke,DISEASE
26126304,microdose leuprolide,CHEMICAL
26126304,oral contraceptive,CHEMICAL
26126304,ocp,CHEMICAL
26126304,estradiol,CHEMICAL
26126304,ovarian hyperstimulation,DISEASE
19578820,methadone,CHEMICAL
19578820,opioid dependence,DISEASE
19578820,drug-methadone,CHEMICAL
23719685,lung cancer,DISEASE
11601252,cerulein-induced edematous pancreatitis,DISEASE
11601252,hemorrhagic pancreatitis,DISEASE
11601252,endothelin-1,CHEMICAL
11601252,bq123,CHEMICAL
11601252,cerulein,CHEMICAL
11601252,acute hemorrhagic pancreatitis,DISEASE
11601252,pancreatic hemorrhage,DISEASE
23506394,calcification,DISEASE
23506394,malnutrition,DISEASE
23506394,arteriovenous fistula,DISEASE
23506394,hematoxylin/eosin,CHEMICAL
23506394,alizarin,CHEMICAL
23506394,phosphorus,CHEMICAL
23506394,calcium,CHEMICAL
19575307,hypertension,DISEASE
19575307,diabetes mellitus,DISEASE
19575307,urea,CHEMICAL
19575307,creatinine,CHEMICAL
11977907,subclavian artery stenosis,DISEASE
11977907,subclavian steal syndrome,DISEASE
11977907,brachial arterial blood pressure,DISEASE
11977907,innominate artery stenosis,DISEASE
12626177,seventy-nine,CHEMICAL
15483019,bladder cancer,DISEASE
15483019,cancer,DISEASE
15483019,sakk,DISEASE
15483019,cisplatin,CHEMICAL
15483019,tumor,DISEASE
15483019,death,DISEASE
18693227,cancer,DISEASE
18693227,curie cancer,DISEASE
18693227,comorbidity,DISEASE
18693227,breast cancer,DISEASE
18693227,depression,DISEASE
18693227,had>2 chronic diseases,DISEASE
18693227,depressive,DISEASE
27131771,laa occlusion,DISEASE
27131771,atrial fibrillation,DISEASE
24783217,breast cancer,DISEASE
24783217,luminal,CHEMICAL
24783217,cancers,DISEASE
24783217,luminal tumors,CHEMICAL
17916877,headache,DISEASE
17916877,metoclopramide,CHEMICAL
17916877,vascular type headache,DISEASE
17916877,sig,CHEMICAL
17916877,akathisia,DISEASE
8375607,illness,DISEASE
8375607,atopy,DISEASE
8375607,allergic diseases,DISEASE
8375607,gastroenteritis,DISEASE
8375607,lower respiratory tract infections,DISEASE
8375607,digestive tract disorders,DISEASE
8375607,respiratory tract infections,DISEASE
8375607,skin infections,DISEASE
11955750,uveal melanomas,DISEASE
11955750,106ru,CHEMICAL
11955750,tumors,DISEASE
11955750,peripheral tumors,DISEASE
11955750,retinopathy,DISEASE
27040842,hypertrophy,DISEASE
17244100,cancer,DISEASE
17244100,pain,DISEASE
15708048,prostate,DISEASE
15708048,prostate cancer,DISEASE
15708048,aggressive disease,DISEASE
11438275,trendelenberg,DISEASE
11438275,embolism,DISEASE
22513023,diabetes,DISEASE
27146470,tuberculosis,DISEASE
8165771,squamous cell carcinoma of the penis,DISEASE
8165771,tumor,DISEASE
8165771,cancer,DISEASE
8165771,tumors,DISEASE
23677366,spondylolysis,DISEASE
23677366,spondylolisthesis,DISEASE
19237087,colorectal cancers,DISEASE
19237087,adenomas,DISEASE
19237087,colorectal cancer,DISEASE
19237087,cancer,DISEASE
19237087,cancers,DISEASE
19237087,adenoma,DISEASE
19237087,tumour,DISEASE
10456814,desflurane,CHEMICAL
10456814,hypertension,DISEASE
10456814,sufentanil,CHEMICAL
10456814,midazolam,CHEMICAL
10456814,mg/kg,CHEMICAL
10456814,atracurium,CHEMICAL
10456814,(to)(control,CHEMICAL
10456814,140,CHEMICAL
10456814,left-ventricular stroke,DISEASE
10456814,stroke,DISEASE
16564683,undescended testis,DISEASE
23147106,vancomycin,CHEMICAL
23147106,nephrotoxicity,DISEASE
23147106,methicillin-resistant staphylococcus aureus pneumonia,DISEASE
23147106,tdm,CHEMICAL
23147106,s. aureus pneumonia,DISEASE
23147106,non-nephrotoxicity,DISEASE
21550158,platelet-rich,CHEMICAL
21550158,postoperative pain,DISEASE
21550158,swelling,DISEASE
21550158,trismus,DISEASE
21550158,prp,CHEMICAL
21550158,pain,DISEASE
21550158,interincisal mouth,DISEASE
17559449,tooth wear,DISEASE
17559449,higher-strength,CHEMICAL
